resultId,raceId,position,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,driverAge,countryRankByChampionships,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank
23341,967,7,13,0,0,29,1,8,149,2,33
23342,967,8,4,4,18,27,4,2,143,13,4
23343,967,9,3,0,0,24,2,4,39,0,33
23344,967,10,16,32,97,35,6,6,305,23,1
23345,967,11,4,0,9,27,4,0,111,7,2
23346,967,12,0,0,0,20,4,12,43,0,33
23347,967,13,5,0,2,22,8,14,72,1,30
23348,967,14,3,0,1,24,8,14,74,0,6
23349,967,15,3,0,0,22,1,8,39,0,33
23350,967,16,29,15,50,36,0,7,306,8,1
23351,967,,9,0,0,25,8,14,59,1,33
23352,967,,24,11,41,35,2,4,269,15,2
23353,967,,4,0,0,25,0,7,35,0,6
23354,967,,22,20,84,37,4,0,285,46,0
23355,967,,7,0,0,26,8,14,90,0,33
23356,967,,18,0,10,30,4,12,136,1,33
23313,966,1,13,51,102,31,0,7,222,40,3
23314,966,2,14,23,55,31,1,8,206,20,3
23315,966,3,4,4,18,27,4,2,143,13,4
23316,966,4,3,1,6,19,8,14,74,4,4
23317,966,5,11,42,85,29,1,8,212,34,0
23318,966,6,21,20,84,37,4,0,285,46,0
23319,966,7,13,0,0,29,1,8,149,2,33
23320,966,8,4,0,9,27,4,0,111,7,2
23321,966,9,23,11,41,35,2,4,269,15,2
23322,966,10,12,0,7,26,8,14,148,4,33
23323,966,11,6,0,0,26,8,14,90,0,33
23324,966,12,29,15,50,36,0,7,306,8,1
23325,966,13,16,32,97,35,6,6,305,23,1
23326,966,14,3,0,0,25,0,7,35,0,6
23327,966,15,3,0,0,24,2,4,39,0,33
23328,966,16,2,0,0,22,6,6,74,0,30
23329,966,17,3,0,1,24,8,14,74,0,6
23330,966,18,5,0,2,22,8,14,72,1,30
23331,966,19,8,0,0,25,8,14,59,1,33
23332,966,20,17,0,10,30,4,12,136,1,33
23333,966,21,0,0,0,20,4,12,43,0,33
23334,966,,3,0,0,22,1,8,39,0,33
23291,965,1,13,50,101,31,0,7,222,40,3
23292,965,2,14,23,54,31,1,8,206,20,3
23293,965,3,4,4,17,27,4,2,143,13,4
23294,965,4,11,42,85,29,1,8,212,34,0
23295,965,5,16,32,97,35,6,6,305,23,1
23296,965,6,2,0,0,22,6,6,74,0,30
23297,965,7,23,11,41,35,2,4,269,15,2
23298,965,8,12,0,7,26,8,14,148,4,33
23299,965,9,29,15,50,36,0,7,306,8,1
23300,965,10,17,0,10,30,4,12,136,1,33
23301,965,11,5,0,2,22,8,14,72,1,30
23302,965,12,3,0,1,24,8,14,74,0,6
23303,965,13,3,0,0,25,0,7,35,0,6
23304,965,14,6,0,0,26,8,14,90,0,33
23305,965,15,3,0,0,24,2,4,39,0,33
23306,965,16,4,0,9,27,4,0,111,7,2
23307,965,17,2,0,0,22,1,8,39,0,33
23308,965,18,0,0,0,20,4,12,43,0,33
23309,965,,21,20,84,37,4,0,285,46,0
23310,965,,3,1,6,19,8,14,74,4,4
23311,965,,8,0,0,25,8,14,59,1,33
23312,965,,13,0,0,29,1,8,149,2,33
23269,964,1,14,23,53,31,1,8,206,20,3
23270,964,2,3,1,6,19,8,14,74,4,4
23271,964,3,13,49,100,31,0,7,222,40,3
23272,964,4,11,42,85,29,1,8,212,34,0
23273,964,5,21,20,84,37,4,0,285,46,0
23274,964,6,4,4,16,27,4,2,143,13,4
23275,964,7,12,0,7,26,8,14,148,4,33
23276,964,8,12,0,0,29,1,8,149,2,33
23277,964,9,23,11,41,35,2,4,269,15,2
23278,964,10,4,0,9,27,4,0,111,7,2
23279,964,11,17,0,10,30,4,12,136,1,33
23280,964,12,3,0,0,25,0,7,35,0,6
23281,964,13,5,0,2,22,8,14,72,1,30
23282,964,14,3,0,1,24,8,14,74,0,6
23283,964,15,6,0,0,26,8,14,90,0,33
23284,964,16,16,32,97,35,6,6,305,23,1
23285,964,17,2,0,0,22,6,6,74,0,30
23286,964,18,29,15,50,36,0,7,306,8,1
23287,964,19,3,0,0,24,2,4,39,0,33
23288,964,20,8,0,0,25,8,14,59,1,33
23289,964,21,0,0,0,20,4,12,43,0,33
23290,964,22,2,0,0,22,1,8,39,0,33
23247,963,1,4,4,16,27,4,2,143,13,4
23248,963,2,3,1,5,19,8,14,74,4,4
23249,963,3,14,22,52,31,1,8,206,20,3
23250,963,4,21,20,84,37,4,0,285,46,0
23251,963,5,4,0,9,27,4,0,111,7,2
23252,963,6,12,0,7,26,8,14,148,4,33
23253,963,7,16,32,97,35,6,6,305,23,1
23254,963,8,12,0,0,29,1,8,149,2,33
23255,963,9,29,15,50,36,0,7,306,8,1
23256,963,10,3,0,0,25,0,7,35,0,6
23257,963,11,2,0,0,22,6,6,74,0,30
23258,963,12,6,0,0,26,8,14,90,0,33
23259,963,13,23,11,41,35,2,4,269,15,2
23260,963,14,5,0,2,22,8,14,72,1,30
23261,963,15,2,0,0,22,1,8,39,0,33
23262,963,16,0,0,0,20,4,12,43,0,33
23263,963,,3,0,0,24,2,4,39,0,33
23264,963,,13,49,99,31,0,7,222,40,3
23265,963,,8,0,0,25,8,14,59,1,33
23266,963,,3,0,1,24,8,14,74,0,6
23267,963,,17,0,10,30,4,12,136,1,33
23268,963,,11,42,85,29,1,8,212,34,0
23225,962,1,14,22,51,31,1,8,206,20,3
23226,962,2,4,3,15,27,4,2,143,13,4
23227,962,3,13,49,99,31,0,7,222,40,3
23228,962,4,21,20,84,37,4,0,285,46,0
23229,962,5,10,42,85,29,1,8,212,34,0
23230,962,6,3,1,4,19,8,14,74,4,4
23231,962,7,16,32,97,35,6,6,305,23,1
23232,962,8,12,0,7,26,8,14,148,4,33
23233,962,9,5,0,2,22,8,14,72,1,30
23234,962,10,3,0,1,24,8,14,74,0,6
23235,962,11,8,0,0,25,8,14,59,1,33
23236,962,12,23,11,41,35,2,4,269,15,2
23237,962,13,3,0,0,24,2,4,39,0,33
23238,962,14,2,0,0,22,6,6,74,0,30
23239,962,15,3,0,0,25,0,7,35,0,6
23240,962,16,2,0,0,22,1,8,39,0,33
23241,962,17,6,0,0,26,8,14,90,0,33
23242,962,18,0,0,0,20,4,12,43,0,33
23243,962,,29,15,50,36,0,7,306,8,1
23244,962,,4,0,9,27,4,0,111,7,2
23245,962,,12,0,0,29,1,8,149,2,33
23246,962,,17,0,10,30,4,12,136,1,33
23203,961,1,14,21,50,31,1,8,206,20,3
23204,961,2,13,49,98,31,0,7,222,40,3
23205,961,3,10,42,85,29,1,8,212,34,0
23206,961,4,21,20,84,37,4,0,285,46,0
23207,961,5,4,3,14,27,4,2,143,13,4
23208,961,6,4,0,9,27,4,0,111,7,2
23209,961,7,3,1,4,19,8,14,74,4,4
23210,961,8,12,0,7,26,8,14,148,4,33
23211,961,9,23,11,41,35,2,4,269,15,2
23212,961,10,11,0,0,29,1,8,149,2,33
23213,961,11,16,0,10,30,4,12,136,1,33
23214,961,12,29,15,50,36,0,7,306,8,1
23215,961,13,8,0,0,25,8,14,59,1,33
23216,961,14,16,32,97,35,6,6,305,23,1
23217,961,15,2,0,0,22,6,6,74,0,30
23218,961,16,6,0,0,26,8,14,90,0,33
23219,961,17,3,0,1,24,8,14,74,0,6
23220,961,18,0,0,0,20,4,12,43,0,33
23221,961,,5,0,2,22,8,14,72,1,30
23222,961,,2,0,0,22,1,8,39,0,33
23223,961,,3,0,0,25,0,7,35,0,6
23224,961,,3,0,0,24,2,4,39,0,33
23181,960,1,14,20,49,31,1,8,206,20,3
23182,960,2,4,3,14,27,4,2,143,13,4
23183,960,3,13,49,97,31,0,7,222,40,3
23184,960,4,11,0,0,29,1,8,149,2,33
23185,960,5,12,0,7,26,8,14,148,4,33
23186,960,6,10,42,84,29,1,8,212,34,0
23187,960,7,16,32,97,35,6,6,305,23,1
23188,960,8,4,0,9,27,4,0,111,7,2
23189,960,9,21,20,84,37,4,0,285,46,0
23190,960,10,23,11,41,35,2,4,269,15,2
23191,960,11,3,1,4,19,8,14,74,4,4
23192,960,12,8,0,0,25,8,14,59,1,33
23193,960,13,16,0,10,30,4,12,136,1,33
23194,960,14,5,0,2,22,8,14,72,1,30
23195,960,15,2,0,0,25,0,7,35,0,6
23196,960,16,0,0,0,20,4,12,43,0,33
23197,960,17,2,0,0,24,2,4,39,0,33
23198,960,,3,0,1,24,8,14,74,0,6
23199,960,,6,0,0,26,8,14,90,0,33
23200,960,,2,0,0,22,6,6,74,0,30
23201,960,,29,15,50,36,0,7,306,8,1
23202,960,,2,0,0,22,1,8,39,0,33
23159,959,1,13,49,96,31,0,7,222,40,3
23160,959,2,4,3,13,27,4,2,143,13,4
23161,959,3,3,1,4,19,8,14,74,4,4
23162,959,4,14,19,48,31,1,8,206,20,3
23163,959,5,10,42,84,29,1,8,212,34,0
23164,959,6,21,20,84,37,4,0,285,46,0
23165,959,7,11,0,0,29,1,8,149,2,33
23166,959,8,28,15,50,36,0,7,306,8,1
23167,959,9,4,0,9,27,4,0,111,7,2
23168,959,10,12,0,7,26,8,14,148,4,33
23169,959,11,8,0,0,25,8,14,59,1,33
23170,959,12,16,32,97,35,6,6,305,23,1
23171,959,13,16,0,10,30,4,12,136,1,33
23172,959,14,2,0,0,22,6,6,74,0,30
23173,959,15,5,0,2,22,8,14,72,1,30
23174,959,16,2,0,1,24,8,14,74,0,6
23175,959,17,1,0,0,22,1,8,39,0,33
23176,959,18,6,0,0,26,8,14,90,0,33
23177,959,19,2,0,0,25,0,7,35,0,6
23178,959,20,2,0,0,23,8,14,12,0,33
23179,959,,2,0,0,24,2,4,39,0,33
23180,959,,23,11,41,35,2,4,269,15,2
23137,958,1,13,48,95,31,0,7,222,40,3
23138,958,2,14,19,48,31,1,8,206,20,3
23139,958,3,4,3,12,27,4,2,143,13,4
23140,958,4,10,42,84,29,1,8,212,34,0
23141,958,5,3,1,3,19,8,14,74,4,4
23142,958,6,21,20,84,37,4,0,285,46,0
23143,958,7,16,32,97,35,6,6,305,23,1
23144,958,8,2,0,0,22,6,6,74,0,30
23145,958,9,4,0,9,27,4,0,111,7,2
23146,958,10,11,0,0,29,1,8,149,2,33
23147,958,11,12,0,7,26,8,14,148,4,33
23148,958,12,2,0,0,25,0,7,35,0,6
23149,958,13,8,0,0,25,8,14,59,1,33
23150,958,14,16,0,10,30,4,12,136,1,33
23151,958,15,2,0,1,24,8,14,74,0,6
23152,958,16,5,0,2,22,8,14,72,1,30
23153,958,17,2,0,0,24,2,4,39,0,33
23154,958,18,23,11,41,35,2,4,269,15,2
23155,958,19,1,0,0,22,1,8,39,0,33
23156,958,20,6,0,0,26,8,14,90,0,33
23157,958,21,2,0,0,23,8,14,12,0,33
23158,958,,28,15,50,36,0,7,306,8,1
23115,957,1,13,47,94,31,0,7,222,40,3
23116,957,2,3,1,3,19,8,14,74,4,4
23117,957,3,14,19,47,31,1,8,206,20,3
23118,957,4,4,3,11,27,4,2,143,13,4
23119,957,5,21,20,84,37,4,0,285,46,0
23120,957,6,12,0,7,26,8,14,148,4,33
23121,957,7,11,0,0,29,1,8,149,2,33
23122,957,8,2,0,0,22,6,6,74,0,30
23123,957,9,10,42,84,29,1,8,212,34,0
23124,957,10,5,0,2,22,8,14,72,1,30
23125,957,11,23,11,41,35,2,4,269,15,2
23126,957,12,28,15,50,36,0,7,306,8,1
23127,957,13,16,32,97,35,6,6,305,23,1
23128,957,14,4,0,9,27,4,0,111,7,2
23129,957,15,2,0,0,24,2,4,39,0,33
23130,957,16,8,0,0,25,8,14,59,1,33
23131,957,17,2,0,1,24,8,14,74,0,6
23132,957,,2,0,0,25,0,7,35,0,6
23133,957,,2,0,0,23,8,14,12,0,33
23134,957,,16,0,10,30,4,12,136,1,33
23135,957,,6,0,0,26,8,14,90,0,33
23136,957,,1,0,0,22,1,8,39,0,33
23093,956,1,13,46,93,31,0,7,222,40,3
23094,956,2,3,1,2,19,8,14,74,4,4
23095,956,3,21,20,84,37,4,0,285,46,0
23096,956,4,14,19,46,31,1,8,206,20,3
23097,956,5,4,3,11,27,4,2,143,13,4
23098,956,6,28,15,50,36,0,7,306,8,1
23099,956,7,15,0,10,30,4,12,136,1,33
23100,956,8,2,0,0,22,6,6,74,0,30
23101,956,9,4,0,9,27,4,0,111,7,2
23102,956,10,0,0,0,22,1,8,39,0,33
23103,956,11,8,0,0,25,8,14,59,1,33
23104,956,12,2,0,0,25,0,7,35,0,6
23105,956,13,2,0,0,24,2,4,39,0,33
23106,956,14,2,0,1,24,8,14,74,0,6
23107,956,15,6,0,0,26,8,14,90,0,33
23108,956,16,1,0,0,23,8,14,12,0,33
23109,956,17,12,0,7,26,8,14,148,4,33
23110,956,18,16,32,97,35,6,6,305,23,1
23111,956,19,11,0,0,29,1,8,149,2,33
23112,956,20,23,11,41,35,2,4,269,15,2
23113,956,,10,42,84,29,1,8,212,34,0
23114,956,,5,0,2,22,8,14,72,1,30
23071,955,1,14,19,46,31,1,8,206,20,3
23072,955,2,10,42,84,29,1,8,212,34,0
23073,955,3,12,0,7,26,8,14,148,4,33
23074,955,4,21,20,83,37,4,0,285,46,0
23075,955,5,13,45,92,31,0,7,222,40,3
23076,955,6,4,0,9,27,4,0,111,7,2
23077,955,7,4,3,11,27,4,2,143,13,4
23078,955,8,3,1,1,19,8,14,74,4,4
23079,955,9,11,0,0,29,1,8,149,2,33
23080,955,10,23,11,41,35,2,4,269,15,2
23081,955,11,28,15,50,36,0,7,306,8,1
23082,955,12,2,0,0,24,2,4,39,0,33
23083,955,13,15,0,10,30,4,12,136,1,33
23084,955,14,2,0,1,24,8,14,74,0,6
23085,955,15,2,0,0,25,0,7,35,0,6
23086,955,16,8,0,0,25,8,14,59,1,33
23087,955,17,6,0,0,26,8,14,90,0,33
23088,955,18,1,0,0,23,8,14,12,0,33
23089,955,,16,32,97,35,6,6,305,23,1
23090,955,,0,0,0,22,1,8,39,0,33
23091,955,,2,0,0,22,6,6,74,0,30
23092,955,,4,0,2,22,8,14,72,1,30
23049,954,1,13,45,92,31,0,7,222,40,3
23050,954,2,10,42,83,29,1,8,212,34,0
23051,954,3,4,0,9,27,4,0,111,7,2
23052,954,4,3,1,1,19,8,14,74,4,4
23053,954,5,14,18,45,31,1,8,206,20,3
23054,954,6,21,20,83,37,4,0,285,46,0
23055,954,7,4,3,11,27,4,2,143,13,4
23056,954,8,11,0,0,29,1,8,149,2,33
23057,954,9,2,0,0,22,6,6,74,0,30
23058,954,10,12,0,6,26,8,14,148,4,33
23059,954,11,16,32,97,35,6,6,305,23,1
23060,954,12,4,0,2,22,8,14,72,1,30
23061,954,13,8,0,0,25,8,14,59,1,33
23062,954,14,15,0,10,30,4,12,136,1,33
23063,954,15,6,0,0,26,8,14,90,0,33
23064,954,16,2,0,1,24,8,14,74,0,6
23065,954,17,0,0,0,22,1,8,39,0,33
23066,954,18,2,0,0,24,2,4,39,0,33
23067,954,19,1,0,0,23,8,14,12,0,33
23068,954,,23,11,41,35,2,4,269,15,2
23069,954,,2,0,0,25,0,7,35,0,6
23070,954,,28,15,50,36,0,7,306,8,1
23027,953,1,13,44,91,31,0,7,222,40,3
23028,953,2,4,3,11,27,4,2,143,13,4
23029,953,3,12,0,6,26,8,14,148,4,33
23030,953,4,10,42,82,29,1,8,212,34,0
23031,953,5,16,32,97,35,6,6,305,23,1
23032,953,6,11,0,0,29,1,8,149,2,33
23033,953,7,14,18,45,31,1,8,206,20,3
23034,953,8,2,0,0,22,6,6,74,0,30
23035,953,9,28,15,50,36,0,7,306,8,1
23036,953,10,22,11,41,35,2,4,269,15,2
23037,953,11,8,0,0,25,8,14,59,1,33
23038,953,12,4,0,8,27,4,0,111,7,2
23039,953,13,15,0,10,30,4,12,136,1,33
23040,953,14,0,0,0,22,1,8,39,0,33
23041,953,15,1,0,0,23,8,14,12,0,33
23042,953,,6,0,0,26,8,14,90,0,33
23043,953,,2,0,0,24,2,4,39,0,33
23044,953,,3,1,1,19,8,14,74,4,4
23045,953,,2,0,1,24,8,14,74,0,6
23046,953,,4,0,2,22,8,14,72,1,30
23047,953,,21,20,83,37,4,0,285,46,0
23048,953,,1,0,0,25,0,7,35,0,6
23005,952,1,2,1,1,19,8,14,74,4,4
23006,952,2,20,20,83,37,4,0,285,46,0
23007,952,3,10,42,82,29,1,8,212,34,0
23008,952,4,4,3,10,27,4,2,143,13,4
23009,952,5,4,0,8,27,4,0,111,7,2
23010,952,6,2,0,0,22,6,6,74,0,30
23011,952,7,12,0,5,26,8,14,148,4,33
23012,952,8,22,11,41,35,2,4,269,15,2
23013,952,9,28,15,50,36,0,7,306,8,1
23014,952,10,3,0,2,22,8,14,72,1,30
23015,952,11,8,0,0,25,8,14,59,1,33
23016,952,12,5,0,0,26,8,14,90,0,33
23017,952,13,0,0,0,25,0,7,35,0,6
23018,952,14,1,0,1,24,8,14,74,0,6
23019,952,15,1,0,0,24,2,4,39,0,33
23020,952,16,0,0,0,22,1,8,39,0,33
23021,952,17,1,0,0,23,8,14,12,0,33
23022,952,,15,0,10,30,4,12,136,1,33
23023,952,,16,32,97,35,6,6,305,23,1
23024,952,,11,0,0,29,1,8,149,2,33
23025,952,,13,43,90,31,0,7,222,40,3
23026,952,,14,18,45,31,1,8,206,20,3
22983,951,1,13,18,45,31,1,8,206,20,3
22984,951,2,12,43,90,31,0,7,222,40,3
22985,951,3,20,20,82,37,4,0,285,46,0
22986,951,4,4,0,8,27,4,0,111,7,2
22987,951,5,22,11,41,35,2,4,269,15,2
22988,951,6,16,32,97,35,6,6,305,23,1
22989,951,7,1,0,1,24,8,14,74,0,6
22990,951,8,15,0,10,30,4,12,136,1,33
22991,951,9,12,0,5,26,8,14,148,4,33
22992,951,10,28,15,50,36,0,7,306,8,1
22993,951,11,4,3,10,27,4,2,143,13,4
22994,951,12,2,0,0,22,6,6,74,0,30
22995,951,13,0,0,0,25,0,7,35,0,6
22996,951,14,5,0,0,26,8,14,90,0,33
22997,951,15,3,0,2,22,8,14,72,1,4
22998,951,16,1,0,0,24,2,4,39,0,33
22999,951,17,8,0,0,25,8,14,59,1,33
23000,951,18,0,0,0,22,1,8,39,0,33
23001,951,,2,0,0,19,8,14,74,4,30
23002,951,,10,42,81,29,1,8,212,34,0
23003,951,,11,0,0,29,1,8,149,2,33
23004,951,,1,0,0,23,8,14,12,0,33
22961,950,1,13,17,44,31,1,8,206,20,3
22962,950,2,9,42,81,29,1,8,212,34,0
22963,950,3,3,0,2,22,8,14,72,1,4
22964,950,4,4,3,10,27,4,2,143,13,4
22965,950,5,20,20,81,37,4,0,285,46,0
22966,950,6,22,11,41,35,2,4,269,15,2
22967,950,7,12,43,89,31,0,7,222,40,3
22968,950,8,2,0,0,19,8,14,74,4,30
22969,950,9,2,0,0,22,6,6,74,0,30
22970,950,10,4,0,8,27,4,0,111,7,2
22971,950,11,12,0,5,26,8,14,148,4,33
22972,950,12,16,32,97,35,6,6,305,23,1
22973,950,13,28,15,50,36,0,7,306,8,1
22974,950,14,8,0,0,25,8,14,59,1,33
22975,950,15,10,0,0,29,1,8,149,2,33
22976,950,16,5,0,0,26,8,14,90,0,33
22977,950,17,1,0,1,24,8,14,74,0,6
22978,950,18,0,0,0,22,1,8,39,0,33
22979,950,19,15,0,10,30,4,12,136,1,33
22980,950,20,1,0,0,24,2,4,39,0,33
22981,950,21,0,0,0,23,8,14,12,0,33
22982,950,22,0,0,0,25,0,7,35,0,6
22939,949,1,13,16,43,31,1,8,206,20,3
22940,949,2,20,20,81,37,4,0,285,46,0
22941,949,3,12,43,89,31,0,7,222,40,3
22942,949,4,4,3,10,27,4,2,143,13,4
22943,949,5,15,0,10,30,4,12,136,1,33
22944,949,6,2,0,0,19,8,14,74,4,30
22945,949,7,3,0,1,22,8,14,72,1,4
22946,949,8,22,11,41,35,2,4,269,15,2
22947,949,9,4,0,8,27,4,0,111,7,2
22948,949,10,0,0,0,24,8,14,34,0,1
22949,949,11,1,0,1,24,8,14,74,0,6
22950,949,12,5,0,0,26,8,14,90,0,33
22951,949,13,0,0,0,22,1,8,39,0,33
22952,949,14,1,0,0,24,2,4,39,0,33
22953,949,15,10,0,0,29,1,8,149,2,33
22954,949,16,12,0,5,26,8,14,148,4,33
22955,949,17,0,0,0,23,8,14,12,0,33
22956,949,,2,0,0,22,6,6,74,0,30
22957,949,,8,0,0,25,8,14,59,1,33
22958,949,,28,15,50,36,0,7,306,8,1
22959,949,,9,42,80,29,1,8,212,34,0
22960,949,,0,0,0,25,0,7,35,0,6
22917,948,1,13,15,42,31,1,8,206,20,3
22918,948,2,12,43,88,31,0,7,222,40,3
22919,948,3,9,42,80,29,1,8,212,34,0
22920,948,4,4,3,10,27,4,2,143,13,4
22921,948,5,22,11,41,35,2,4,269,15,2
22922,948,6,15,0,10,30,4,12,136,1,33
22923,948,7,10,0,0,29,1,8,149,2,33
22924,948,8,4,0,8,27,4,0,111,7,2
22925,948,9,1,0,0,22,6,6,74,0,30
22926,948,10,2,0,0,19,8,14,74,4,30
22927,948,11,0,0,0,25,0,7,35,0,6
22928,948,12,1,0,1,24,8,14,74,0,6
22929,948,13,12,0,5,26,8,14,148,4,33
22930,948,14,28,15,50,36,0,7,306,8,1
22931,948,15,1,0,0,24,2,4,39,0,33
22932,948,16,0,0,0,22,1,8,39,0,33
22933,948,,5,0,0,26,8,14,90,0,33
22934,948,,20,20,80,37,4,0,285,46,0
22935,948,,0,0,0,23,8,14,12,0,33
22936,948,,7,0,0,25,8,14,59,1,33
22937,948,,16,32,97,35,6,6,305,23,1
22938,948,,3,0,1,22,8,14,72,1,4
22897,945,1,13,14,41,30,1,8,206,20,3
22898,945,2,12,43,87,30,0,7,222,40,3
22899,945,3,20,20,80,36,4,0,285,46,0
22900,945,4,9,42,79,28,1,8,212,34,0
22901,945,5,12,0,5,25,8,14,148,4,33
22902,945,6,4,3,10,26,4,2,143,13,4
22903,945,7,10,0,0,28,1,8,149,2,33
22904,945,8,22,11,41,34,2,4,269,15,2
22905,945,9,15,0,10,29,4,12,136,1,21
22906,945,10,2,0,1,21,8,14,72,1,4
22907,945,11,1,0,0,21,6,6,74,0,30
22908,945,12,28,15,50,35,0,7,306,8,1
22909,945,13,4,0,8,26,4,0,111,7,2
22910,945,14,5,0,0,25,8,14,90,0,33
22911,945,15,1,0,0,23,2,4,39,0,33
22912,945,16,2,0,0,18,8,14,74,4,30
22913,945,17,15,32,97,34,6,6,305,23,1
22914,945,18,1,0,0,24,0,7,18,0,33
22915,945,19,1,0,0,24,6,6,13,0,33
22916,945,,17,1,1,30,8,14,95,0,21
22877,944,1,13,13,40,30,1,8,206,20,3
22878,944,2,12,43,86,30,0,7,222,40,3
22879,944,3,9,42,79,28,1,8,212,34,0
22880,944,4,20,20,79,36,4,0,285,46,0
22881,944,5,4,0,8,26,4,0,111,7,2
22882,944,6,10,0,0,28,1,8,149,2,33
22883,944,7,2,0,1,21,8,14,72,1,4
22884,944,8,15,0,10,29,4,12,136,1,21
22885,944,9,2,0,0,18,8,14,74,4,30
22886,944,10,16,1,1,30,8,14,95,0,21
22887,944,11,4,3,10,26,4,2,143,13,4
22888,944,12,12,0,5,25,8,14,148,4,33
22889,944,13,1,0,0,23,2,4,39,0,33
22890,944,14,28,15,50,35,0,7,306,8,1
22891,944,15,15,32,97,34,6,6,305,23,1
22892,944,16,5,0,0,25,8,14,90,0,33
22893,944,17,1,0,0,24,0,7,18,0,33
22894,944,18,0,0,0,24,6,13,5,0,33
22895,944,,1,0,0,21,6,6,74,0,30
22896,944,,22,11,41,34,2,4,269,15,2
22857,943,1,13,12,39,30,1,8,206,20,3
22858,943,2,12,43,85,30,0,7,222,40,3
22859,943,3,4,0,8,26,4,0,111,7,2
22860,943,4,2,0,1,21,8,14,72,1,4
22861,943,5,4,3,10,26,4,2,143,13,4
22862,943,6,22,11,41,34,2,4,269,15,2
22863,943,7,10,0,0,28,1,8,149,2,33
22864,943,8,12,0,5,25,8,14,148,4,33
22865,943,9,2,0,0,18,8,14,74,4,30
22866,943,10,15,0,10,29,4,12,136,1,21
22867,943,11,16,1,1,30,8,14,95,0,21
22868,943,12,5,0,0,25,8,14,90,0,33
22869,943,13,0,0,0,21,6,6,74,0,30
22870,943,14,28,15,50,35,0,7,306,8,1
22871,943,15,0,0,0,24,6,13,5,0,33
22872,943,16,1,0,0,24,0,7,18,0,33
22873,943,,1,0,0,23,2,4,39,0,33
22874,943,,9,42,78,28,1,8,212,34,0
22875,943,,20,20,79,36,4,0,285,46,0
22876,943,,15,32,97,34,6,6,305,23,1
22837,942,1,12,43,84,30,0,7,222,40,3
22838,942,2,13,11,38,30,1,8,206,20,3
22839,942,3,8,42,78,28,1,8,212,34,0
22840,942,4,2,0,0,18,8,14,74,4,30
22841,942,5,12,0,5,25,8,14,148,4,33
22842,942,6,28,15,50,35,0,7,306,8,1
22843,942,7,0,0,0,21,6,6,74,0,30
22844,942,8,16,1,1,30,8,14,95,0,21
22845,942,9,1,0,0,23,2,4,39,0,33
22846,942,10,4,3,10,26,4,2,143,13,4
22847,942,11,14,32,97,34,6,6,305,23,1
22848,942,12,0,0,0,24,6,13,5,0,33
22849,942,,2,0,1,21,8,14,72,1,4
22850,942,,10,0,0,28,1,8,149,2,33
22851,942,,5,0,0,25,8,14,90,0,33
22852,942,,19,20,79,36,4,0,285,46,0
22853,942,,22,11,41,34,2,4,269,15,2
22854,942,,15,0,10,29,4,12,136,1,21
22855,942,,4,0,7,26,4,0,111,7,2
22856,942,,1,0,0,24,0,7,18,0,33
22816,941,1,12,42,83,30,0,7,222,40,3
22817,941,2,8,42,77,28,1,8,212,34,0
22818,941,3,12,0,5,25,8,14,148,4,33
22819,941,4,21,11,41,34,2,4,269,15,2
22820,941,8,19,20,79,36,4,0,285,46,0
22821,941,6,1,0,0,23,2,4,39,0,33
22822,941,7,16,1,1,30,8,14,95,0,21
22824,941,9,28,15,50,35,0,7,306,8,1
22825,941,10,2,0,0,18,8,14,74,4,30
22826,941,11,14,32,97,34,6,6,305,23,1
22827,941,12,3,0,7,26,4,0,111,7,2
22828,941,13,1,0,0,24,6,6,13,0,33
22829,941,14,0,0,0,24,0,7,18,0,33
22830,941,15,4,3,10,26,4,2,143,13,4
22831,941,,0,0,0,21,6,6,74,0,30
22832,941,,14,0,10,29,4,12,136,1,21
22833,941,,13,11,37,30,1,8,206,20,3
22834,941,,9,0,0,28,1,8,149,2,33
22835,941,,4,0,0,25,8,14,90,0,33
22836,941,5,1,0,1,21,8,14,72,1,4
22796,940,1,12,41,82,30,0,7,222,40,3
22797,940,2,13,11,37,30,1,8,206,20,3
22798,940,3,8,42,76,28,1,8,212,34,0
22799,940,4,19,20,79,36,4,0,285,46,0
22800,940,5,2,0,7,26,4,0,111,7,2
22801,940,6,8,0,0,28,1,8,149,2,33
22802,940,7,13,0,10,29,4,12,136,1,21
22803,940,8,16,1,1,30,8,14,95,0,21
22804,940,9,2,0,0,18,8,14,74,4,30
22805,940,10,0,0,0,21,6,6,74,0,30
22806,940,11,14,32,97,34,6,6,305,23,1
22807,940,12,12,0,4,25,8,14,148,4,33
22808,940,13,1,0,1,21,8,14,72,1,4
22809,940,14,3,0,0,25,8,14,90,0,33
22810,940,15,4,3,10,26,4,2,143,13,4
22811,940,16,28,15,50,35,0,7,306,8,1
22812,940,17,21,11,41,34,2,4,269,15,2
22813,940,18,0,0,0,24,6,13,5,0,33
22814,940,19,0,0,0,24,0,7,18,0,33
22815,940,,1,0,0,23,2,4,39,0,33
22776,939,1,8,42,75,28,1,8,212,34,0
22777,939,2,4,3,10,26,4,2,143,13,4
22778,939,3,19,20,79,36,4,0,285,46,0
22779,939,4,13,11,36,30,1,8,206,20,3
22780,939,5,2,0,7,26,4,0,111,7,2
22781,939,6,1,0,1,21,8,14,72,1,4
