resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByProportion,allTimeStarts,allTimefastestLap,constructorRank,driverTop100
12472,515,,2,10,9,27,10,146,6,5,28
12473,515,,16,14,14,34,4,144,6,33,31
12474,515,,22,33,0,0,11,57,0,33,101
12475,515,,5,10,1,12,12,176,7,13,44
12476,515,,8,20,10,23,7,92,8,19,56
12477,515,,11,16,17,39,1,171,24,33,21
12478,515,,19,11,0,0,12,114,2,1,78
12479,515,,0,6,0,3,12,149,12,6,101
12480,515,,0,6,1,1,12,49,0,6,101
12481,516,1,2,13,2,18,12,95,4,13,61
12482,516,2,8,10,9,27,10,146,6,5,28
12483,516,3,4,11,12,18,13,128,10,5,55
12484,516,4,5,13,10,31,9,112,5,0,39
12485,516,5,12,18,0,2,12,134,3,9,101
12486,516,6,10,5,0,2,12,70,5,9,79
12487,516,7,3,4,2,7,5,67,8,0,76
12488,516,8,17,19,1,8,8,105,2,33,93
12489,516,9,11,5,0,3,12,149,12,6,101
12490,516,10,16,6,0,1,11,256,13,33,32
12491,516,11,19,14,14,34,4,144,6,33,31
12492,516,12,24,4,0,0,14,23,0,29,101
12493,516,13,20,10,0,0,12,114,2,1,78
12494,516,14,21,24,0,2,8,74,0,33,101
12495,516,,6,15,17,39,1,171,24,33,21
12496,516,,23,18,0,0,14,41,0,5,101
12497,516,,13,9,5,7,2,116,13,2,46
12498,516,,22,2,0,0,11,108,0,29,72
12499,516,,14,26,5,28,14,132,15,2,45
12500,516,,15,20,10,23,7,92,8,19,56
12501,516,,9,5,1,1,12,49,0,6,101
12502,516,,18,11,1,7,7,152,5,1,58
12503,516,,1,10,1,12,12,176,7,13,44
12504,516,,7,4,0,0,4,28,0,33,18
12505,516,,0,8,0,0,14,49,0,33,101
12506,516,,0,33,0,0,11,57,0,33,101
12507,516,,0,3,0,0,11,0,0,33,101
12508,517,1,7,13,10,31,9,112,5,0,39
12509,517,2,1,10,1,12,12,176,7,13,44
12510,517,3,12,5,0,2,12,70,5,9,79
12511,517,4,10,10,9,26,10,146,6,5,28
12512,517,5,16,6,0,1,11,256,13,33,32
12513,517,6,19,11,1,7,7,152,5,1,58
12514,517,7,6,4,2,7,5,67,8,0,76
12515,517,8,20,24,0,2,8,74,0,33,101
12516,517,9,23,14,14,34,4,144,6,33,31
12517,517,10,21,4,0,0,14,23,0,29,101
12518,517,11,11,18,0,2,12,134,3,9,101
12519,517,,2,13,1,17,12,95,4,13,61
12520,517,,9,20,10,23,7,92,8,19,56
12521,517,,4,9,5,7,2,116,13,2,46
12522,517,,5,11,12,17,13,128,10,5,55
12523,517,,3,4,0,0,4,28,0,33,18
12524,517,,13,15,17,39,1,171,24,33,21
12525,517,,18,5,0,3,12,149,12,6,101
12526,517,,14,4,0,0,11,69,0,33,101
12527,517,,24,2,0,0,11,108,0,29,72
12528,517,,22,19,1,8,8,105,2,33,93
12529,517,,15,18,0,0,14,41,0,5,101
12530,517,,17,5,1,1,12,49,0,6,101
12531,517,,8,26,5,28,14,132,15,2,45
12532,517,,0,10,0,0,12,114,2,1,78
12533,517,,0,32,0,0,11,57,0,33,101
12534,517,,0,7,0,0,14,49,0,33,101
12535,517,,0,2,0,0,11,0,0,33,101
12536,518,1,1,13,9,30,9,112,5,0,39
12537,518,2,16,25,5,28,14,132,15,2,45
12538,518,3,11,10,9,26,10,146,6,5,28
12539,518,4,14,11,1,7,7,152,5,1,58
12540,518,5,3,12,1,17,12,95,4,13,61
12541,518,6,8,18,1,8,8,105,2,33,93
12542,518,,18,4,0,0,4,28,0,33,18
12543,518,,20,5,1,1,12,49,0,6,101
12544,518,,5,10,1,11,12,176,7,13,44
12545,518,,2,4,2,7,5,67,8,0,76
12546,518,,9,9,5,7,2,116,13,2,46
12547,518,,6,18,0,2,12,134,3,9,101
12548,518,,12,24,0,2,8,74,0,33,101
12549,518,,4,15,17,39,1,171,24,33,21
12550,518,,7,5,0,1,12,70,5,9,79
12551,518,,13,11,12,17,13,128,10,5,55
12552,518,,17,14,14,34,4,144,6,33,31
12553,518,,19,5,0,3,12,149,12,6,101
12554,518,,10,19,10,23,7,92,8,19,56
12555,518,,15,6,0,1,11,256,13,33,32
12556,518,,0,1,0,0,11,108,0,29,72
12557,518,,0,9,0,0,12,114,2,1,78
12558,518,,0,4,0,0,14,23,0,29,101
12559,518,,0,6,0,0,14,49,0,33,101
12560,518,,0,1,0,0,11,0,0,33,101
12561,519,1,1,5,1,1,12,49,0,6,101
12562,519,2,3,4,2,7,5,67,8,0,76
12563,519,3,2,4,0,3,12,149,12,6,101
12564,519,4,7,9,5,7,2,116,13,2,46
12565,519,5,10,18,0,2,12,134,3,9,101
12566,519,6,9,25,5,27,14,132,15,2,45
12567,519,7,5,13,8,29,9,112,5,0,39
12568,519,8,8,10,1,11,12,176,7,13,44
12569,519,9,16,8,0,0,0,114,3,19,60
12570,519,10,20,8,0,0,12,114,2,1,78
12571,519,11,15,11,1,7,7,152,5,1,58
12572,519,12,23,18,0,0,14,41,0,5,101
12573,519,13,13,10,9,25,10,146,6,5,28
12574,519,14,19,6,0,1,11,256,13,33,32
12575,519,15,22,18,1,8,8,105,2,33,93
12576,519,16,24,0,0,0,11,108,0,29,72
12577,519,17,17,3,0,0,11,69,0,33,101
12578,519,18,21,3,0,0,14,23,0,29,101
12579,519,,11,4,0,1,12,70,5,9,79
12580,519,,18,14,14,34,4,144,6,33,31
12581,519,,4,4,0,0,4,28,0,33,18
12582,519,,12,11,12,17,13,128,10,5,55
12583,519,,14,12,8,25,14,114,14,13,52
12584,519,,6,14,17,39,1,171,24,33,21
12585,519,,0,24,0,2,8,74,0,33,101
12586,519,,0,3,0,0,12,2,0,33,101
12587,519,,0,31,0,0,11,57,0,33,101
12588,520,1,4,25,5,27,14,132,15,2,45
12589,520,2,5,4,0,2,12,149,12,6,101
12590,520,3,16,18,0,2,12,134,3,9,101
12591,520,4,7,11,1,7,7,152,5,1,58
12592,520,5,11,13,8,29,9,112,5,0,39
12593,520,6,17,12,8,25,14,114,14,13,52
12594,520,7,18,8,0,0,12,114,2,1,78
12595,520,8,8,10,9,25,10,146,6,5,28
12596,520,9,26,18,0,0,14,41,0,5,101
12597,520,10,15,4,0,1,12,70,5,9,79
12598,520,11,21,3,0,0,14,23,0,29,101
12599,520,12,12,0,0,0,11,108,0,29,72
12600,520,13,23,2,0,0,12,2,0,33,101
12601,520,14,13,4,2,6,5,67,8,0,76
12602,520,,19,6,0,1,11,256,13,33,32
12603,520,,10,10,1,11,12,176,7,13,44
12604,520,,14,8,0,0,0,114,3,19,60
12605,520,,1,9,5,7,2,116,13,2,46
12606,520,,20,18,1,8,8,105,2,33,93
12607,520,,22,14,14,34,4,144,6,33,31
12608,520,,2,5,0,0,12,49,0,6,101
12609,520,,6,13,17,39,1,171,24,33,21
12610,520,,9,11,12,17,13,128,10,5,55
12611,520,,3,3,0,0,4,28,0,33,18
12612,520,,0,23,0,2,8,74,0,33,101
12613,520,,0,30,0,0,11,57,0,33,101
12614,521,1,2,9,5,7,2,116,13,2,46
12615,521,2,6,25,4,26,14,132,15,2,45
12616,521,3,3,10,1,11,12,176,7,13,44
12617,521,4,5,13,8,29,9,112,5,0,39
12618,521,5,12,11,1,7,7,152,5,1,58
12619,521,6,18,18,1,8,8,105,2,33,93
12620,521,7,16,1,0,0,7,5,0,9,101
12621,521,8,9,4,2,6,5,67,8,0,76
12622,521,9,8,4,0,1,12,70,5,9,79
12623,521,10,20,3,0,0,14,23,0,29,101
12624,521,11,21,0,0,0,11,108,0,29,72
12625,521,12,4,2,0,0,4,28,0,33,18
12626,521,,19,6,0,1,11,256,13,33,32
12627,521,,15,8,0,0,12,114,2,1,78
12628,521,,17,8,0,0,0,114,3,19,60
12629,521,,7,13,17,39,1,171,24,33,21
12630,521,,14,12,8,25,14,114,14,13,52
12631,521,,24,18,0,0,14,41,0,5,101
12632,521,,11,11,12,17,13,128,10,5,55
12633,521,,10,4,0,1,12,149,12,6,101
12634,521,,1,5,0,0,12,49,0,6,101
12635,521,,22,14,14,34,4,144,6,33,31
12636,521,,13,10,9,25,10,146,6,5,28
12637,521,,23,22,0,2,8,74,0,33,101
12638,521,,0,2,0,0,12,2,0,33,101
12639,521,,0,29,0,0,11,57,0,33,101
12640,522,1,2,9,4,6,2,116,13,2,46
12641,522,2,5,4,2,6,5,67,8,0,76
12642,522,3,8,10,1,10,12,176,7,13,44
12643,522,4,9,13,8,29,9,112,5,0,39
12644,522,5,6,25,4,25,14,132,15,2,45
12645,522,6,1,4,0,1,12,149,12,6,101
12646,522,7,10,4,0,1,12,70,5,9,79
12647,522,8,11,5,0,0,14,49,0,9,101
12648,522,9,16,11,1,7,7,152,5,1,58
12649,522,10,14,8,0,0,12,114,2,1,78
12650,522,,4,13,17,39,1,171,24,33,21
12651,522,,24,1,0,0,12,2,0,33,101
12652,522,,13,6,0,1,11,256,13,33,32
12653,522,,22,0,0,0,11,108,0,29,72
12654,522,,7,2,0,0,4,28,0,33,18
12655,522,,18,22,0,2,8,74,0,33,101
12656,522,,21,12,8,25,14,114,14,13,52
12657,522,,17,9,9,25,10,146,6,5,28
12658,522,,3,4,0,0,12,49,0,6,101
12659,522,,19,8,0,0,0,114,3,19,60
12660,522,,12,14,14,34,4,144,6,33,31
12661,522,,23,3,0,0,14,23,0,29,101
12662,522,,20,18,1,8,8,105,2,33,93
12663,522,,15,11,12,17,13,128,10,5,55
12664,522,,0,18,0,0,14,41,0,5,101
12665,522,,0,28,0,0,11,57,0,33,101
12666,523,1,2,9,3,5,2,116,13,2,46
12667,523,2,5,13,8,29,9,112,5,0,39
12668,523,3,7,10,1,9,12,176,7,13,44
12669,523,4,11,2,0,0,4,28,0,33,18
12670,523,5,20,12,8,25,14,114,14,13,52
12671,523,6,18,18,1,8,8,105,2,33,93
12672,523,7,24,17,0,0,14,41,0,5,101
12673,523,,10,4,0,1,12,70,5,9,79
12674,523,,6,4,2,5,5,67,8,0,76
12675,523,,22,0,0,0,11,108,0,29,72
12676,523,,8,8,0,0,0,114,3,19,60
12677,523,,4,4,0,0,12,49,0,6,101
12678,523,,12,11,1,7,7,152,5,1,58
12679,523,,16,18,0,1,12,134,3,9,101
12680,523,,15,22,0,2,8,74,0,33,101
12681,523,,23,2,0,0,14,23,0,29,101
12682,523,,17,11,12,17,13,128,10,5,55
12683,523,,19,6,0,1,11,256,13,33,32
12684,523,,14,8,0,0,12,114,2,1,78
12685,523,,9,13,17,39,1,171,24,33,21
12686,523,,21,14,14,34,4,144,6,33,31
12687,523,,13,9,9,25,10,146,6,5,28
12688,523,,1,4,0,1,12,149,12,6,101
12689,523,,3,25,4,25,14,132,15,2,45
12690,523,,0,1,0,0,12,2,0,33,101
12691,523,,0,27,0,0,11,57,0,33,101
12692,524,1,3,13,8,28,9,112,5,0,39
12693,524,2,5,4,2,5,5,67,8,0,76
12694,524,3,6,24,4,25,14,132,15,2,45
12695,524,4,9,12,17,39,1,171,24,33,21
12696,524,5,10,11,12,17,13,128,10,5,55
12697,524,6,16,17,0,1,12,134,3,9,101
12698,524,7,13,9,9,25,10,146,6,5,28
12699,524,8,20,14,14,34,4,144,6,33,31
12700,524,9,4,9,2,4,2,116,13,2,46
12701,524,10,12,4,0,1,12,70,5,9,79
12702,524,11,15,22,0,2,8,74,0,33,101
12703,524,12,22,19,1,1,11,74,1,33,101
12704,524,13,17,6,0,1,11,256,13,33,32
12705,524,14,1,4,0,0,12,49,0,6,101
12706,524,,7,10,1,8,12,176,7,13,44
12707,524,,23,8,0,0,0,114,3,19,60
12708,524,,11,12,8,25,14,114,14,13,52
12709,524,,24,0,0,0,11,108,0,29,72
12710,524,,18,3,0,0,11,69,0,33,101
12711,524,,2,4,0,1,12,149,12,6,101
12712,524,,19,11,1,7,7,152,5,1,58
12713,524,,14,8,0,0,12,114,2,1,78
12714,524,,21,18,1,8,8,105,2,33,93
12715,524,,8,2,0,0,4,28,0,33,18
12716,524,,0,2,0,0,14,23,0,29,101
12717,524,,0,2,0,0,14,82,1,33,101
12718,524,,0,26,0,0,11,57,0,33,101
12719,524,,0,17,0,0,14,41,0,33,101
12720,525,1,1,9,2,4,2,116,13,2,46
12721,525,2,2,4,2,4,5,67,8,0,76
12722,525,3,3,24,4,24,14,132,15,2,45
12723,525,4,9,13,7,27,9,112,5,0,39
12724,525,5,6,4,0,1,12,70,5,9,79
12725,525,6,17,10,1,7,7,152,5,1,58
12726,525,7,17,1,0,0,10,10,0,27,101
12727,525,8,15,14,14,34,4,144,6,33,31
12728,525,9,21,1,0,0,14,23,0,29,101
12729,525,10,10,11,12,17,13,128,10,5,55
12730,525,,4,1,0,0,4,28,0,27,18
12731,525,,18,19,1,1,11,74,1,33,101
12732,525,,16,12,8,25,14,114,14,13,52
12733,525,,13,17,0,1,12,134,3,9,101
12734,525,,24,5,0,0,14,49,0,9,101
12735,525,,22,16,0,0,14,41,0,33,101
12736,525,,7,4,0,0,12,49,0,6,101
12737,525,,23,0,0,0,11,108,0,29,72
12738,525,,11,9,9,25,10,146,6,5,28
12739,525,,14,6,0,1,11,256,13,33,32
12740,525,,20,8,0,0,12,114,2,1,78
12741,525,,8,4,0,1,12,149,12,6,101
12742,525,,12,22,0,2,8,74,0,33,101
12743,525,,5,10,1,8,12,176,7,13,44
12744,525,,0,18,1,8,8,105,2,33,93
12745,525,,0,1,0,0,14,82,1,33,101
12746,525,,0,8,0,0,0,114,3,19,60
12747,525,,0,10,0,0,4,10,0,33,101
12748,525,,0,25,0,0,11,57,0,33,101
12749,525,,0,12,17,39,1,171,24,27,21
12750,526,1,3,4,2,3,5,67,8,0,76
12751,526,2,7,3,0,1,12,149,12,6,101
12752,526,3,10,4,0,1,12,70,5,9,79
12753,526,4,20,0,0,0,11,108,0,29,72
12754,526,5,14,21,0,2,8,74,0,33,101
12755,526,6,13,10,1,7,7,152,5,1,58
12756,526,7,23,14,14,34,4,144,6,33,31
12757,526,,2,1,0,0,4,28,0,27,18
12758,526,,15,5,0,0,14,49,0,9,101
12759,526,,16,13,7,27,9,112,5,0,39
12760,526,,19,5,0,1,11,256,13,33,32
12761,526,,1,9,1,3,2,116,13,2,46
12762,526,,21,0,0,0,14,82,1,33,101
12763,526,,5,24,4,23,14,132,15,2,45
12764,526,,9,1,0,0,10,10,0,27,101
12765,526,,8,4,0,0,12,49,0,6,101
12766,526,,12,7,0,0,0,114,3,19,60
12767,526,,22,8,0,0,12,114,2,1,78
12768,526,,11,17,0,1,12,134,3,9,101
12769,526,,17,11,12,17,13,128,10,5,55
12770,526,,6,9,9,25,10,146,6,5,28
12771,526,,4,10,1,8,12,176,7,13,44
12772,526,,24,12,8,25,14,114,14,13,52
12773,526,,18,2,0,0,11,69,0,33,101
12774,526,,0,19,1,1,11,74,1,33,101
12775,526,,0,17,1,8,8,105,2,33,93
12776,526,,0,1,0,0,14,23,0,29,101
12777,526,,0,16,0,0,14,41,0,33,101
12778,526,,0,9,0,0,4,10,0,33,101
12779,526,,0,24,0,0,11,57,0,33,101
12780,527,1,1,11,12,17,13,128,10,5,55
12781,527,2,5,11,17,39,1,171,24,8,21
12782,527,3,10,12,1,17,12,95,4,9,61
12783,527,4,6,19,10,23,7,92,8,1,56
12784,527,5,3,16,10,26,14,123,9,5,47
12785,527,6,9,8,0,0,12,114,2,1,78
12786,527,7,2,8,9,25,10,146,6,0,28
12787,527,8,7,4,1,2,5,67,8,0,76
12788,527,9,17,14,14,34,4,144,6,33,31
12789,527,10,15,13,7,27,9,112,5,19,39
12790,527,11,13,16,1,8,8,105,2,33,93
12791,527,12,11,16,0,1,12,134,3,33,101
12792,527,13,24,14,0,0,13,34,0,1,101
12793,527,14,23,4,0,0,12,70,5,9,79
12794,527,15,16,23,4,23,14,132,15,29,45
12795,527,16,8,9,1,8,12,176,7,13,44
12796,527,17,18,21,0,2,8,74,0,29,101
12797,527,18,12,18,1,1,11,74,1,33,101
12798,527,,4,10,1,7,7,152,5,8,58
12799,527,,14,9,1,3,2,116,13,2,46
12800,527,,21,3,0,0,13,4,0,33,101
12801,527,,22,3,0,0,11,1,0,33,101
12802,527,,20,23,0,0,11,57,0,33,101
12803,527,,19,14,0,0,7,25,0,33,101
12804,527,,0,15,0,0,14,41,0,5,101
12805,527,,0,2,0,0,13,132,0,33,95
12806,527,,0,3,0,0,7,0,0,28,101
12807,528,1,4,8,9,25,10,146,6,0,28
12808,528,2,7,14,14,34,4,144,6,33,31
12809,528,3,10,11,17,38,1,171,24,8,21
12810,528,4,3,11,11,16,13,128,10,5,55
12811,528,5,15,23,4,23,14,132,15,29,45
12812,528,6,19,4,0,0,12,70,5,9,79
12813,528,7,20,16,1,8,8,105,2,33,93
12814,528,8,21,10,1,7,7,152,5,8,58
12815,528,9,14,9,1,8,12,176,7,13,44
12816,528,10,18,5,0,1,11,256,13,33,32
12817,528,11,8,9,1,3,2,116,13,2,46
12818,528,,22,14,0,0,14,41,0,5,101
12819,528,,6,4,1,2,5,67,8,0,76
12820,528,,5,8,0,0,12,114,2,1,78
12821,528,,2,19,10,23,7,92,8,1,56
12822,528,,9,21,0,2,8,74,0,29,101
12823,528,,12,13,7,27,9,112,5,19,39
12824,528,,1,16,10,26,14,123,9,5,47
12825,528,,23,3,0,0,13,4,0,33,101
12826,528,,13,14,0,0,13,34,0,1,101
12827,528,,11,12,1,16,12,95,4,9,61
12828,528,,24,14,0,0,7,25,0,33,101
12829,528,,17,3,0,0,11,1,0,33,101
12830,528,,16,16,0,1,12,134,3,33,101
12831,528,,0,23,0,0,11,57,0,33,101
12832,528,,0,1,0,0,13,132,0,33,95
12833,528,,0,18,1,1,11,74,1,33,101
12834,528,,0,2,0,0,7,0,0,28,101
12835,529,1,12,15,10,26,14,123,9,5,47
12836,529,2,11,11,1,16,12,95,4,9,61
12837,529,3,10,10,1,7,7,152,5,8,58
12838,529,4,18,9,1,3,2,116,13,2,46
12839,529,5,13,9,1,8,12,176,7,13,44
12840,529,6,14,4,0,0,12,70,5,9,79
12841,529,7,2,11,11,16,13,128,10,5,55
12842,529,8,17,15,0,1,12,134,3,33,101
12843,529,9,22,14,0,1,8,54,0,33,101
12844,529,10,21,13,0,0,14,41,0,5,101
12845,529,11,20,14,0,0,13,34,0,1,101
12846,529,12,19,17,1,1,11,74,1,33,101
12847,529,,7,5,0,1,11,256,13,33,32
12848,529,,5,12,7,27,9,112,5,19,39
12849,529,,4,7,0,0,12,114,2,1,78
12850,529,,8,3,1,2,5,67,8,0,76
12851,529,,9,8,8,24,10,146,6,0,28
12852,529,,1,11,17,37,1,171,24,8,21
12853,529,,23,13,0,0,7,25,0,33,101
12854,529,,15,16,1,8,8,105,2,33,93
12855,529,,26,22,0,0,11,57,0,33,101
12856,529,,6,4,0,0,12,49,0,6,101
12857,529,,24,6,0,0,0,114,3,33,60
12858,529,,16,14,14,33,4,144,6,33,31
12859,529,,25,0,0,0,13,132,0,28,95
12860,529,,3,18,10,23,7,92,8,1,56
12861,529,,0,3,0,0,12,149,12,33,101
12862,529,,0,23,4,23,14,132,15,29,45
12863,529,,0,3,0,0,11,1,0,33,101
12864,529,,0,21,0,2,8,74,0,29,101
12865,530,1,1,7,8,24,10,146,6,0,28
12866,530,2,4,11,11,16,13,128,10,5,55
12867,530,3,12,11,1,15,12,95,4,9,61
12868,530,4,6,15,9,25,14,123,9,5,47
12869,530,5,14,9,1,8,12,176,7,13,44
12870,530,6,9,5,0,1,11,256,13,33,32
12871,530,7,8,9,1,3,2,116,13,2,46
12872,530,8,15,14,14,33,4,144,6,33,31
12873,530,9,18,14,0,1,8,54,0,33,101
12874,530,10,20,22,4,23,14,132,15,29,45
12875,530,11,19,15,0,1,12,134,3,33,101
12876,530,12,11,6,0,0,12,114,2,1,78
12877,530,,10,11,7,27,9,112,5,19,39
12878,530,,17,17,1,1,11,74,1,33,101
12879,530,,13,4,0,0,12,49,0,6,101
12880,530,,2,3,1,2,5,67,8,0,76
12881,530,,3,11,17,37,1,171,24,8,21
12882,530,,22,4,0,0,12,70,5,9,79
12883,530,,21,22,0,0,11,57,0,33,101
12884,530,,16,16,1,8,8,105,2,33,93
12885,530,,5,10,1,6,7,152,5,8,58
12886,530,,7,18,10,23,7,92,8,1,56
12887,530,,0,13,0,0,7,25,0,33,101
12888,530,,0,20,0,2,8,74,0,29,101
12889,530,,0,14,0,0,13,34,0,1,101
12890,530,,0,2,0,0,11,1,0,33,101
12891,530,,0,6,0,0,0,114,3,33,60
12892,530,,0,13,0,0,14,41,0,5,101
12893,530,,0,3,0,0,13,4,0,29,101
12894,530,,0,4,0,0,14,49,0,28,101
12895,531,1,5,11,1,14,12,95,4,9,61
12896,531,2,3,11,17,37,1,171,24,8,21
12897,531,3,9,10,7,27,9,112,5,19,39
12898,531,4,2,10,1,6,7,152,5,8,58
12899,531,5,13,4,0,0,12,70,5,9,79
12900,531,6,14,5,0,1,11,256,13,33,32
12901,531,7,11,5,0,0,12,114,2,1,78
12902,531,8,1,7,7,23,10,146,6,0,28
12903,531,9,20,14,14,33,4,144,6,33,31
12904,531,10,12,4,0,0,12,49,0,6,101
12905,531,11,4,11,11,15,13,128,10,5,55
12906,531,,8,2,1,2,5,67,8,0,76
12907,531,,7,15,9,25,14,123,9,5,47
12908,531,,6,17,10,23,7,92,8,1,56
12909,531,,19,14,0,1,8,54,0,33,101
12910,531,,10,9,1,3,2,116,13,2,46
12911,531,,16,11,8,25,14,114,14,33,52
12912,531,,17,19,0,2,8,74,0,29,101
12913,531,,15,9,1,8,12,176,7,13,44
12914,531,,18,12,0,0,7,25,0,33,101
12915,531,,0,16,1,8,8,105,2,33,93
12916,531,,0,22,4,23,14,132,15,29,45
12917,531,,0,15,0,1,12,134,3,33,101
12918,531,,0,17,1,1,11,74,1,33,101
12919,531,,0,5,0,0,0,114,3,33,60
12920,531,,0,3,0,0,14,49,0,28,101
12921,531,,0,2,0,0,12,149,12,33,101
12922,531,,0,12,0,0,14,41,0,5,101
12923,531,,0,13,0,0,13,34,0,1,101
12924,531,,0,22,0,0,11,57,0,33,101
12925,532,1,1,11,11,15,13,128,10,5,55
12926,532,2,7,15,9,25,14,123,9,5,47
12927,532,3,2,7,7,23,10,146,6,0,28
12928,532,4,4,1,1,2,5,67,8,0,76
12929,532,5,14,9,1,8,12,176,7,13,44
12930,532,6,23,4,0,0,12,70,5,9,79
12931,532,7,24,12,0,0,13,34,0,1,101
12932,532,8,21,1,0,0,11,69,0,1,101
12933,532,9,19,1,0,0,12,149,12,33,101
12934,532,10,11,9,1,3,2,116,13,2,46
12935,532,11,16,15,1,8,8,105,2,33,93
12936,532,12,22,11,8,25,14,114,14,33,52
12937,532,13,12,16,1,1,11,74,1,33,101
12938,532,,10,18,0,2,8,74,0,29,101
12939,532,,20,4,0,0,12,49,0,6,101
12940,532,,5,10,7,26,9,112,5,19,39
12941,532,,13,11,0,13,12,95,4,9,61
12942,532,,18,21,4,23,14,132,15,29,45
12943,532,,8,5,0,1,11,256,13,33,32
12944,532,,17,13,0,1,8,54,0,33,101
12945,532,,9,10,1,6,7,152,5,8,58
12946,532,,3,11,17,36,1,171,24,8,21
12947,532,,6,17,10,23,7,92,8,1,56
12948,532,,15,14,14,33,4,144,6,33,31
12949,532,,0,12,0,0,7,25,0,33,101
12950,532,,0,2,0,0,14,49,0,28,101
12951,532,,0,4,0,0,0,114,3,33,60
12952,532,,0,3,0,0,11,0,0,33,101
12953,532,,0,11,0,0,14,41,0,5,101
12954,532,,0,21,0,0,11,57,0,33,101
12955,533,1,1,11,10,14,13,128,10,5,55
12956,533,2,2,15,9,24,14,123,9,5,47
12957,533,3,10,8,1,8,12,176,7,13,44
12958,533,4,9,9,7,26,9,112,5,19,39
12959,533,5,7,9,1,6,7,152,5,8,58
12960,533,6,4,16,10,23,7,92,8,1,56
12961,533,7,16,16,1,1,11,74,1,33,101
12962,533,8,18,9,1,3,2,116,13,2,46
12963,533,9,17,15,1,8,8,105,2,33,93
12964,533,10,5,1,1,2,5,67,8,0,76
12965,533,11,23,11,0,0,7,25,0,33,101
12966,533,12,13,4,0,0,12,70,5,9,79
12967,533,13,11,3,0,0,12,49,0,6,101
12968,533,14,19,12,0,1,8,54,0,33,101
12969,533,15,22,21,4,23,14,132,15,29,45
12970,533,,21,11,8,25,14,114,14,33,52
12971,533,,15,13,14,33,4,144,6,33,31
12972,533,,3,7,7,22,10,146,6,0,28
12973,533,,6,10,17,36,1,171,24,8,21
12974,533,,12,11,0,13,12,95,4,9,61
12975,533,,24,17,0,2,8,74,0,29,101
12976,533,,8,5,0,1,11,256,13,33,32
12977,533,,20,10,0,0,14,41,0,5,101
12978,533,,14,5,0,0,12,114,2,1,78
12979,533,,0,20,0,0,11,57,0,33,101
12980,533,,0,12,0,0,13,34,0,1,101
12981,533,,0,8,0,0,6,2,0,1,101
12982,533,,0,2,0,0,11,0,0,33,101
12983,533,,0,3,0,0,0,114,3,33,60
12984,534,1,3,10,17,36,1,171,24,8,21
12985,534,2,5,5,0,1,11,256,13,33,32
12986,534,3,4,15,9,23,14,123,9,5,47
12987,534,4,15,4,0,0,12,114,2,1,78
12988,534,5,16,21,4,23,14,132,15,29,45
12989,534,6,13,13,14,33,4,144,6,33,31
12990,534,7,11,8,1,7,12,176,7,13,44
12991,534,8,14,16,10,23,7,92,8,1,56
12992,534,9,7,1,1,2,5,67,8,0,76
12993,534,10,8,6,7,22,10,146,6,0,28
12994,534,11,20,17,0,2,8,74,0,29,101
12995,534,12,21,9,0,0,14,41,0,5,101
12996,534,13,19,15,1,8,8,105,2,33,93
12997,534,14,24,12,0,1,8,54,0,33,101
12998,534,15,23,2,0,0,0,114,3,33,60
12999,534,,22,19,0,0,11,57,0,33,101
13000,534,,1,11,9,13,13,128,10,5,55
13001,534,,9,9,1,3,2,116,13,2,46
13002,534,,12,11,0,13,12,95,4,9,61
13003,534,,10,3,0,0,12,49,0,6,101
13004,534,,2,9,1,6,7,152,5,8,58
13005,534,,6,9,7,26,9,112,5,19,39
13006,534,,17,4,0,0,12,70,5,9,79
13007,534,,18,16,1,1,11,74,1,33,101
13008,534,,0,11,0,0,7,25,0,33,101
13009,534,,0,11,0,0,13,34,0,1,101
13010,534,,0,11,8,25,14,114,14,33,52
13011,535,1,2,11,9,13,13,128,10,5,55
13012,535,2,5,15,9,22,14,123,9,5,47
13013,535,3,4,16,10,23,7,92,8,1,56
13014,535,4,1,8,1,6,7,152,5,8,58
13015,535,5,14,9,1,3,2,116,13,2,46
13016,535,6,7,9,7,26,9,112,5,19,39
13017,535,7,10,8,1,7,12,176,7,13,44
13018,535,8,12,5,0,0,11,256,13,33,32
13019,535,9,6,4,0,0,12,114,2,1,78
13020,535,10,16,3,0,0,12,70,5,9,79
13021,535,11,20,17,0,2,8,74,0,29,101
13022,535,12,9,1,1,2,5,67,8,0,76
13023,535,13,25,15,1,8,8,105,2,33,93
13024,535,14,18,1,0,0,12,149,12,33,101
13025,535,15,21,12,0,1,8,54,0,33,101
13026,535,16,26,2,0,0,0,114,3,33,60
13027,535,17,19,15,1,1,11,74,1,33,101
13028,535,18,8,6,7,22,10,146,6,0,28
13029,535,,24,10,0,0,13,34,0,1,101
13030,535,,15,13,14,33,4,144,6,33,31
13031,535,,23,10,0,0,7,25,0,33,101
13032,535,,22,1,0,0,11,69,0,1,101
13033,535,,3,10,16,35,1,171,24,8,21
13034,535,,13,11,0,13,12,95,4,9,61
13035,535,,17,21,4,23,14,132,15,29,45
13036,535,,11,3,0,0,12,49,0,6,101
13037,535,,0,19,0,0,11,57,0,33,101
13038,535,,0,1,0,0,14,49,0,33,101
13039,535,,0,9,0,0,14,41,0,5,101
13040,536,1,8,6,7,22,10,146,6,0,28
