resultId,raceId,position,grid,counterInvolvedProblems,winsUntilThisRace,podiumsUntilThisRace,countryRankByChampionships,allTimeStarts,allTimefastestLap,constructorRank,driverTop100,countryTop38
20680,351,,23,1,0,0,2,46,1,33,101,4
20681,351,,21,0,0,0,5,252,1,33,41,8
20682,351,,16,4,0,0,5,80,0,33,101,8
20683,352,1,1,0,3,3,1,212,34,4,2,2
20684,352,2,2,1,0,2,4,215,19,4,9,6
20685,352,3,4,0,1,3,6,305,23,0,3,7
20686,352,4,5,0,0,1,0,306,8,1,7,1
20687,352,5,8,0,0,2,0,222,40,1,1,1
20688,352,6,10,1,0,0,1,306,77,3,6,2
20689,352,7,14,0,0,0,8,75,1,33,70,22
20690,352,8,11,0,0,0,1,183,2,33,38,2
20691,352,9,7,0,0,0,2,322,17,2,13,4
20692,352,10,18,1,0,0,8,55,0,30,101,18
20693,352,11,16,0,0,0,6,46,0,30,101,7
20694,352,12,20,0,0,0,4,111,2,33,77,3
20695,352,13,19,0,0,0,5,252,1,33,41,8
20696,352,14,22,1,0,0,1,91,1,33,101,2
20697,352,15,23,0,0,0,2,46,1,33,101,4
20698,352,16,24,0,0,0,8,21,0,33,101,22
20699,352,,6,1,0,0,1,206,20,3,5,2
20700,352,,15,1,0,0,1,128,1,33,71,2
20701,352,,3,0,0,0,8,76,1,6,36,21
20702,352,,9,1,0,0,1,149,2,2,101,2
20703,352,,12,1,0,1,2,269,15,0,8,4
20704,352,,13,2,0,0,8,57,1,6,98,39
20705,352,,17,3,0,0,5,80,0,33,101,8
20706,352,,21,1,0,0,2,18,0,33,101,4
20707,353,1,3,0,1,2,6,305,23,0,3,7
20708,353,2,4,0,0,2,0,222,40,1,1,1
20709,353,3,6,0,0,1,2,269,15,0,8,4
20710,353,4,9,1,0,0,1,306,77,3,6,2
20711,353,5,8,0,0,0,8,76,1,6,36,21
20712,353,6,17,2,0,0,5,80,0,33,101,8
